year,month,day_idx,cumflow
2026,3,22,0.8577319587628867
2026,4,1,0.9195876288659794
2026,4,2,0.8783505154639175
2026,4,3,0.7752577319587629
2026,4,4,0.8494845360824743
2026,4,5,0.7010309278350516
2026,4,6,0.845360824742268
2026,4,7,1.0927835051546393
2026,4,8,1.3195876288659794
2026,4,9,1.3731958762886598
2026,4,10,1.2618556701030927
2026,4,11,1.4845360824742269
2026,4,12,1.4969072164948454
2026,4,13,1.5381443298969073
2026,4,14,1.4969072164948454
2026,4,15,1.4597938144329898
2026,4,16,1.6577319587628867
2026,4,17,1.6742268041237114
2026,4,18,1.7896907216494846
2026,4,19,1.7814432989690723
2026,4,20,1.863917525773196
2026,4,21,1.797938144329897
2026,4,22,1.579381443298969
2026,5,2,1.6123711340206186
2026,5,4,1.5587628865979382
2026,5,5,1.3896907216494845
2026,5,6,1.6577319587628867
2026,5,7,1.690721649484536
2026,5,8,1.5051546391752577
2026,5,9,1.3938144329896907
2026,5,10,1.5835051546391754
2026,5,11,1.4103092783505156
2026,5,12,1.3938144329896907
2026,5,13,1.3567010309278351
2026,5,14,1.2948453608247423
2026,5,15,1.3731958762886598
2026,5,16,1.3030927835051547
2026,5,18,1.2907216494845362
2026,5,19,1.2536082474226804
2026,5,20,1.3814432989690721
2026,5,21,1.3402061855670104
2026,6,1,1.595876288659794
2026,6,2,1.3855670103092783
2026,6,4,1.418556701030928
2026,6,5,1.28659793814433
2026,6,6,1.0969072164948455
2026,6,7,1.418556701030928
2026,6,8,1.463917525773196
2026,6,9,1.463917525773196
2026,6,10,1.3278350515463917
2026,6,11,1.5092783505154639
2026,6,12,1.3731958762886598
2026,6,13,1.447422680412371
2026,6,14,1.1958762886597938
2026,6,15,1.2577319587628866
2026,6,16,1.154639175257732
2026,6,17,1.0103092783505154
2026,6,18,1.1381443298969072
2026,6,19,1.220618556701031
2026,6,20,1.0721649484536082
2026,6,21,1.2618556701030927
2026,6,22,1.2577319587628866
2026,7,1,1.443298969072165
2026,7,2,1.3938144329896907
2026,7,3,1.2329896907216495
2026,7,4,1.2
2026,7,5,1.4597938144329898
2026,7,6,1.2577319587628866
2026,7,7,1.0927835051546393
2026,7,8,1.1711340206185568
2026,7,9,1.2123711340206187
2026,7,10,1.1711340206185568
2026,7,11,1.2577319587628866
2026,7,12,1.3195876288659794
2026,7,14,1.1134020618556701
2026,7,15,1.0886597938144331
2026,7,16,1.0268041237113403
2026,7,17,1.1298969072164948
2026,7,18,0.9979381443298969
