year,month,day_idx,cumflow
2026,1,11,-0.05787740963707644
2026,1,13,-0.3099677652011372
2026,1,14,-0.21993553040227254
2026,1,15,-0.05401904649759337
2026,1,16,0.0347272308001787
2026,1,17,0.07331184346742425
2026,1,18,0.1543413944862304
2026,1,19,0.15305494634893058
2026,1,20,0.1324757012418003
2026,1,21,0.10289426299082027
2026,2,1,0.10353699642326197
2026,2,2,-0.03472624952776271
2026,2,3,-0.1620581207651961
2026,2,4,-0.32540170839527616
2026,2,5,-0.2881025625929142
2026,2,6,-0.19421196465456747
2026,2,7,-0.22765225668123845
2026,2,8,-0.27781343067555797
2026,2,9,-0.46559462655225026
2026,2,10,-0.5401924275207661
2026,2,12,-0.5247584843266263
2026,2,13,-0.4707394378290338
2026,2,14,-0.4836009753847814
2026,2,15,-0.35369767978137345
2026,2,16,-0.4823150178836907
2026,2,17,-0.3909963349475264
2026,2,18,-0.2675238081219917
2026,2,19,-0.39614114622430907
2026,2,20,-0.5144693524092699
2026,3,1,-0.4810285697463901
2026,3,2,-0.522186078688235
2026,3,3,-0.40128595750109164
2026,3,4,-0.41028913191735716
2026,3,5,-0.5607711819916886
2026,3,6,-0.466880584053342
2026,3,7,-0.4398710608045452
2026,3,8,-0.4115750894184489
2026,3,9,-0.5659159932684712
2026,3,10,-0.695819779508089
2026,3,11,-0.5749191676847368
2026,3,12,-0.5427648331591575
2026,3,13,-0.6623789968452092
2026,3,14,-0.7459804628661986
2026,3,15,-0.8977489610778295
2026,3,16,-0.7807072030301683
2026,3,17,-0.8797426122452985
2026,3,18,-0.8231506694731058
2026,3,19,-1.0700962137603822
2026,3,20,-1.2733113528312163
2026,3,21,-1.2810285697463901
2026,3,22,-0.9530544557127236
2026,4,1,-0.8578774096370764
2026,4,2,-0.9106104986335781
2026,4,4,-0.8964625129405299
2026,4,5,-0.9080380929951868
2026,4,6,-0.711253722702228
2026,4,7,-0.5954979221556592
2026,4,8,-0.5414788756580657
2026,4,9,-0.4617362634127673
2026,4,10,-0.2237938935417556
2026,4,11,-0.01157508941844898
2026,4,12,-0.005144811276782679
2026,4,13,0.14147887565806583
2026,4,14,0.05273357963270975
2026,4,15,-0.005144811276782679
2026,4,16,0.1401934087931822
2026,4,17,-0.0025719150021832338
2026,4,18,0.15691330948841364
2026,4,19,0.22250842667687198
2026,4,20,0.19421245529077558
2026,4,21,0.15819975762571326
2026,4,22,0.11446935240926903
2026,5,1,0.1954989034280752
2026,5,2,0.20836044098382378
2026,5,3,0.22636678981635483
2026,5,4,0.3999999999999999
2026,5,5,0.4553054946348931
2026,5,6,0.5491965832094476
2026,5,7,0.5260454231001339
2026,5,8,0.48488791415828914
2026,5,9,0.6662378506209001
2026,5,10,0.7189714302536099
2026,5,11,0.5774915733231281
2026,5,12,0.5286173381023174
2026,5,13,0.40900317441626566
2026,5,14,0.5324757012418002
2026,5,15,0.5337621493790998
2026,5,16,0.5157558005465688
2026,5,18,0.5504820500743315
2026,5,19,0.6405147755094032
2026,5,20,0.7099682558373444
2026,5,21,0.6893890107302139
2026,6,1,0.5800644695977275
2026,6,2,0.49131819229995544
2026,6,3,0.39485518872321745
2026,6,4,0.48488791415828914
2026,6,5,0.14919658320944773
2026,6,6,0.15176849821163096
2026,6,7,0.039872042076961156
2026,6,8,-0.14533723879754867
2026,6,9,-0.056590961499776826
2026,6,10,-0.056590961499776826
2026,6,11,0.16334456890249593
2026,6,12,0.13762051251858276
2026,6,13,-0.1041797298557039
2026,6,14,0.01157607069086497
2026,6,16,-0.17106129518146185
2026,6,17,-0.28424419945343127
2026,6,18,-0.3434080572278073
2026,6,19,-0.5504820500743314
2026,6,20,-0.4823150178836907
2026,6,21,-0.23536947359641247
2026,6,22,-0.13504761624398354
2026,7,1,0.06302222091385912
2026,7,2,-0.03215433452557925
2026,7,4,0.11961416368605171
2026,7,5,0.11446935240926903
2026,7,6,0.056591942772192816
2026,7,7,0.18135091773502698
2026,7,8,0.2996786332837791
2026,7,9,0.21093235598600701
2026,7,10,0.26881074689549944
2026,7,11,0.47202539533012455
2026,7,12,0.3562705760559719
